count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
606;1;0;0;64;43;63;1
607;1;0;1;53;53;64;0
608;2;1;0;54;51;53;1
609;2;1;1;65;65;54;0
610;0;2;0;11;31;65;1
611;0;2;1;61;61;11;0
612;1;0;0;62;62;61;1
613;2;1;1;62;62;62;0
614;0;2;0;65;65;62;0
615;1;0;0;66;66;65;0
616;2;1;0;21;66;66;1
617;2;1;1;63;63;21;0
618;0;2;0;64;31;63;1
619;0;2;1;31;31;64;0
620;1;0;0;33;33;31;0
621;2;1;0;44;64;33;1
622;2;1;1;66;66;44;0
623;0;2;0;21;42;66;1
624;0;2;1;55;55;21;0
625;1;0;0;66;32;55;1
626;1;0;1;52;52;66;0
627;2;1;0;53;41;52;1
628;2;1;1;21;21;53;0
629;0;2;1;31;31;21;0
630;1;0;0;61;61;31;0
631;2;1;0;64;64;61;0
632;0;2;0;65;31;64;1
633;0;2;1;51;51;65;0
634;1;0;0;11;11;51;0
635;2;1;0;22;31;11;1
636;2;1;1;52;52;22;0
637;0;2;0;65;65;52;0
638;1;0;0;11;54;65;1
639;1;0;1;66;66;11;0
640;2;1;0;21;11;66;1
641;2;1;1;53;53;21;0
642;0;2;0;21;21;53;0
643;1;0;1;31;31;21;0
644;2;1;0;32;32;31;0
645;0;2;0;61;61;32;0
646;1;0;0;62;51;61;1
647;1;0;1;32;32;62;0
648;2;1;0;52;52;32;0
649;0;2;0;65;65;52;0
650;1;0;0;11;41;65;1
651;1;0;1;65;65;11;0
652;2;1;0;22;22;65;0
653;0;2;0;33;64;22;1
654;0;2;1;41;41;33;0
655;1;0;0;53;53;41;0
656;2;1;0;54;52;53;1
657;2;1;1;31;31;54;0
658;0;2;0;33;33;31;0
659;1;0;0;44;41;33;1
660;1;0;1;42;42;44;0
661;2;1;0;22;22;42;0
662;0;2;0;33;61;22;1
663;0;2;1;42;42;33;0
664;1;0;0;21;21;42;0
665;2;1;1;66;66;21;0
666;0;2;0;21;54;66;1
667;0;2;1;54;54;21;0
668;1;0;0;65;65;54;0
669;2;1;0;21;21;65;0
670;0;2;1;41;41;21;0
671;1;0;0;64;64;41;0
672;2;1;0;65;65;64;1
673;0;2;1;63;63;65;0
674;1;0;0;64;51;63;1
675;1;0;1;42;42;64;0
676;2;1;0;52;52;42;0
677;0;2;0;53;53;52;1
678;1;0;1;53;53;53;0
679;2;1;0;54;32;53;1
680;2;1;1;53;53;54;0
681;0;2;0;54;52;53;1
682;0;2;1;52;52;54;0
683;1;0;0;53;43;52;1
684;1;0;1;32;32;53;0
685;2;1;0;63;63;32;0
686;0;2;0;64;61;63;1
687;0;2;1;65;65;64;0
688;1;0;0;11;53;65;1
689;1;0;1;63;63;11;0
690;2;1;0;33;33;63;0
691;0;2;0;44;32;33;1
692;0;2;1;63;63;44;0
693;1;0;0;64;42;63;1
694;1;0;1;55;55;64;0
695;2;1;0;66;42;55;1
696;2;1;1;43;43;66;0
697;0;2;0;62;62;43;0
698;1;0;0;66;66;62;0
699;2;1;0;21;51;66;1
700;2;1;1;31;31;21;0
701;0;2;0;61;61;31;0
702;1;0;0;62;53;61;1
703;1;0;1;31;31;62;0
704;2;1;0;32;32;31;0
705;0;2;0;52;52;32;0
706;1;0;0;54;54;52;0
707;2;1;0;61;42;54;1
708;2;1;1;61;61;61;0
709;0;2;0;33;33;61;0
710;1;0;0;44;53;33;1
711;1;0;1;43;43;44;0
712;2;1;0;21;21;43;0
713;0;2;1;41;41;21;0
714;1;0;0;61;61;41;0
715;2;1;0;62;51;61;1
716;2;1;1;53;53;62;0
717;0;2;0;63;63;53;0
718;1;0;0;64;41;63;1
719;1;0;1;64;64;64;0
720;2;1;0;65;52;64;1
721;2;1;1;43;43;65;0
722;0;2;0;66;66;43;0
723;1;0;0;21;53;66;1
724;1;0;1;65;65;21;0
725;2;1;0;55;55;65;0
726;0;2;0;66;64;55;1
727;0;2;1;32;32;66;0
728;1;0;0;41;31;32;0
729;2;1;0;51;51;41;0
730;0;2;0;52;51;51;1
731;0;2;1;53;53;52;0
732;1;0;0;62;62;53;0
733;2;1;0;55;55;62;0
734;0;2;0;66;66;55;1
735;1;0;1;62;62;66;0
736;2;1;0;63;42;62;1
737;2;1;1;31;31;63;0
738;0;2;0;62;62;31;0
739;1;0;0;63;62;62;1
740;1;0;1;63;63;63;0
741;2;1;0;64;62;63;1
742;2;1;1;43;43;64;0
743;0;2;0;62;62;43;0
744;1;0;0;64;64;62;0
745;2;1;0;65;64;64;1
746;2;1;1;42;42;65;0
747;0;2;0;63;63;42;0
748;1;0;0;64;54;63;1
749;1;0;1;51;51;64;0
750;2;1;0;52;43;51;1
751;2;1;1;54;54;52;0
752;0;2;0;44;44;54;0
753;1;0;0;55;54;44;1
754;1;0;1;51;51;55;0
755;2;1;0;52;32;51;1
756;2;1;1;42;42;52;0
757;0;2;0;52;52;42;0
758;1;0;0;53;41;52;1
759;1;0;1;61;61;53;0
760;2;1;0;62;43;61;1
761;2;1;1;22;22;62;0
762;0;2;0;21;21;22;0
763;1;0;1;21;21;21;0
764;2;1;1;51;51;21;0
765;0;2;0;65;65;51;0
766;1;0;0;11;61;65;1
767;1;0;1;44;44;11;0
768;2;1;0;55;53;44;1
769;2;1;1;43;43;55;0
770;0;2;0;51;32;43;1
771;0;2;1;63;63;51;0
772;1;0;0;64;63;63;1
773;1;0;1;11;11;64;0
774;2;1;0;22;54;11;1
775;2;1;1;65;65;22;0
776;0;2;0;11;51;65;1
777;0;2;1;11;11;11;0
778;1;0;0;22;65;11;1
779;1;0;1;11;11;22;0
780;2;1;0;22;63;11;1
781;2;1;1;66;66;22;0
782;0;2;0;21;62;66;1
783;0;2;1;64;64;21;0
784;1;0;0;65;64;64;1
785;1;0;1;11;11;65;0
786;2;1;0;22;31;11;1
787;2;1;1;63;63;22;0
788;0;2;0;64;43;63;1
789;0;2;1;54;54;64;0
790;1;0;0;65;65;54;0
791;2;1;0;44;44;65;0
792;0;2;0;55;42;44;1
793;0;2;1;43;43;55;0
794;1;0;0;22;22;43;0
795;2;1;0;33;11;22;1
796;2;1;1;21;21;33;0
797;0;2;1;11;11;21;0
798;1;0;0;22;62;11;1
799;1;0;1;65;65;22;0
800;2;1;0;11;51;65;1
801;2;1;1;51;51;11;0
802;0;2;0;52;51;51;1
803;0;2;1;64;64;52;0
804;1;0;0;21;21;64;0
805;2;1;1;64;64;21;0
806;0;2;0;65;61;64;1
807;0;2;1;32;32;65;0
808;1;0;0;54;54;32;0
809;2;1;0;64;64;54;0
810;0;2;0;65;53;64;1
811;0;2;1;65;65;65;0
812;1;0;0;11;53;65;1
813;1;0;1;64;64;11;0
814;2;1;0;44;44;64;0
815;0;2;0;55;64;44;1
816;0;2;1;21;21;55;0
817;1;0;1;66;66;21;0
818;2;1;0;21;52;66;1
819;2;1;1;63;63;21;0
820;0;2;0;64;42;63;1
821;0;2;1;64;64;64;0
822;1;0;0;65;43;64;1
823;1;0;1;22;22;65;0
824;2;1;0;33;63;22;1
825;2;1;1;54;54;33;0
826;0;2;0;61;53;54;1
827;0;2;1;52;52;61;0
828;1;0;0;55;55;52;0
829;2;1;0;66;42;55;1
830;2;1;1;66;66;66;0
831;0;2;0;21;11;66;1
832;0;2;1;65;65;21;0
833;1;0;0;11;42;65;1
834;1;0;1;64;64;11;0
835;2;1;0;65;65;64;1
836;0;2;1;32;32;65;0
837;1;0;0;41;32;32;1
838;1;0;1;42;42;41;0
839;2;1;0;33;33;42;0
840;0;2;0;44;64;33;1
841;0;2;1;51;51;44;0
842;1;0;0;62;62;51;0
843;2;1;0;63;31;62;1
844;2;1;1;52;52;63;0
845;0;2;0;62;62;52;0
846;1;0;0;63;54;62;1
847;1;0;1;61;61;63;0
848;2;1;0;21;21;61;0
849;0;2;1;42;42;21;0
850;1;0;0;51;51;42;0
851;2;1;0;64;64;51;0
852;0;2;0;21;21;64;0
853;1;0;1;63;63;21;0
854;2;1;0;64;63;63;1
855;2;1;1;55;55;64;0
856;0;2;0;66;53;55;1
857;0;2;1;51;51;66;0
858;1;0;0;65;65;51;0
859;2;1;0;11;65;65;1
860;2;1;1;32;32;11;0
861;0;2;0;61;61;32;0
862;1;0;0;44;44;61;0
