count;acPlayerID;laPlayerID;newGame;NewValue;RandomValue;LastValue;look
506;1;0;1;55;55;44;0
507;2;1;0;21;63;55;0
508;0;2;0;21;63;55;1
509;2;1;1;52;52;21;0
510;0;2;0;65;41;52;0
511;1;0;0;33;42;65;0
512;2;1;0;33;42;65;1
513;1;0;1;31;31;33;0
514;2;1;0;63;63;31;0
515;0;2;0;65;65;63;0
516;1;0;0;66;41;65;0
517;2;1;0;21;53;66;0
518;0;2;0;21;53;66;1
519;2;1;1;65;65;21;0
520;0;2;0;44;44;65;0
521;1;0;0;55;54;44;0
522;2;1;0;55;54;44;1
523;1;0;1;61;61;55;0
524;2;1;0;64;64;61;0
525;0;2;0;64;64;61;1
526;0;2;1;43;43;64;0
527;1;0;0;61;61;43;0
528;2;1;0;61;61;43;1
529;2;1;1;21;21;61;0
530;0;2;0;21;21;61;1
531;0;2;1;53;53;21;0
532;1;0;0;21;21;53;0
533;2;1;0;21;21;53;1
534;2;1;1;66;66;21;0
535;0;2;0;21;21;66;0
536;1;0;0;21;21;66;1
537;1;0;1;44;44;21;0
538;2;1;0;66;32;44;0
539;0;2;0;66;32;44;1
540;2;1;1;53;53;66;0
541;0;2;0;53;53;66;1
542;0;2;1;65;65;53;0
543;1;0;0;11;62;65;0
544;2;1;0;66;31;11;0
545;0;2;0;66;31;11;1
546;2;1;1;66;66;66;0
547;0;2;0;66;66;66;1
548;0;2;1;31;31;66;0
549;1;0;0;31;31;66;1
550;1;0;1;21;21;31;0
551;2;1;0;21;21;31;1
552;2;1;1;63;63;21;0
553;0;2;0;63;63;21;1
554;0;2;1;63;63;63;0
555;1;0;0;22;52;63;0
556;2;1;0;22;52;63;1
557;1;0;1;61;61;22;0
558;2;1;0;61;61;22;1
559;2;1;1;41;41;61;0
560;0;2;0;52;52;41;0
561;1;0;0;64;64;52;0
562;2;1;0;11;53;64;0
563;0;2;0;55;43;11;0
564;1;0;0;55;43;11;1
565;0;2;1;43;43;55;0
566;1;0;0;64;64;43;0
567;2;1;0;64;64;43;1
568;2;1;1;33;33;64;0
569;0;2;0;66;53;33;0
570;1;0;0;21;64;66;0
571;2;1;0;21;64;66;1
572;1;0;1;64;64;21;0
573;2;1;0;66;31;64;0
574;0;2;0;21;11;66;0
575;1;0;0;21;11;66;1
576;0;2;1;54;54;21;0
577;1;0;0;54;54;21;1
578;1;0;1;63;63;54;0
579;2;1;0;63;63;54;1
580;2;1;1;61;61;63;0
581;0;2;0;61;61;63;1
582;0;2;1;42;42;61;0
583;1;0;0;65;65;42;0
584;2;1;0;65;65;42;1
585;2;1;1;42;42;65;0
586;0;2;0;42;42;65;1
587;0;2;1;43;43;42;0
588;1;0;0;52;52;43;0
589;2;1;0;53;53;52;0
590;0;2;0;53;53;52;1
591;0;2;1;31;31;53;0
592;1;0;0;62;62;31;0
593;2;1;0;21;32;62;0
594;0;2;0;21;32;62;1
595;2;1;1;42;42;21;0
596;0;2;0;42;42;21;1
597;0;2;1;53;53;42;0
598;1;0;0;53;53;42;1
599;1;0;1;54;54;53;0
600;2;1;0;54;54;53;1
601;2;1;1;54;54;54;0
602;0;2;0;54;54;54;1
603;0;2;1;63;63;54;0
604;1;0;0;11;52;63;0
605;2;1;0;11;52;63;1
606;1;0;1;42;42;11;0
607;2;1;0;63;63;42;0
608;0;2;0;63;63;42;1
609;0;2;1;53;53;63;0
610;1;0;0;53;53;63;1
611;1;0;1;54;54;53;0
612;2;1;0;54;54;53;1
613;2;1;1;65;65;54;0
614;0;2;0;65;65;54;1
615;0;2;1;62;62;65;0
616;1;0;0;62;62;65;1
617;1;0;1;52;52;62;0
618;2;1;0;62;62;52;0
619;0;2;0;62;62;52;1
620;0;2;1;54;54;62;0
621;1;0;0;64;64;54;0
622;2;1;0;64;64;54;1
623;2;1;1;11;11;64;0
624;0;2;0;55;43;11;0
625;1;0;0;55;43;11;1
626;0;2;1;62;62;55;0
627;1;0;0;62;62;55;1
628;1;0;1;53;53;62;0
629;2;1;0;22;22;53;0
630;0;2;0;44;41;22;0
631;1;0;0;44;41;22;1
632;0;2;1;52;52;44;0
633;1;0;0;55;52;52;0
634;2;1;0;21;21;55;0
635;0;2;0;21;21;55;1
636;0;2;1;22;22;21;0
637;1;0;0;55;32;22;0
638;2;1;0;66;53;55;0
639;0;2;0;66;53;55;1
640;2;1;1;11;11;66;0
641;0;2;0;21;62;11;0
642;1;0;0;21;62;11;1
643;0;2;1;44;44;21;0
644;1;0;0;44;44;21;1
645;1;0;1;64;64;44;0
646;2;1;0;44;52;64;0
647;0;2;0;44;52;64;1
648;2;1;1;64;64;44;0
649;0;2;0;66;53;64;0
650;1;0;0;66;53;64;1
651;0;2;1;31;31;66;0
652;1;0;0;53;53;31;0
653;2;1;0;61;53;53;0
654;0;2;0;61;53;53;1
655;2;1;1;54;54;61;0
656;0;2;0;61;61;54;0
657;1;0;0;61;61;54;1
658;1;0;1;33;33;61;0
659;2;1;0;33;33;61;1
660;2;1;1;44;44;33;0
661;0;2;0;66;61;44;0
662;1;0;0;66;61;44;1
663;0;2;1;64;64;66;0
664;1;0;0;64;64;66;1
665;1;0;1;32;32;64;0
666;2;1;0;32;32;64;1
667;2;1;1;42;42;32;0
668;0;2;0;52;52;42;0
669;1;0;0;52;52;42;1
670;1;0;1;41;41;52;0
671;2;1;0;55;55;41;0
672;0;2;0;55;55;41;1
673;0;2;1;64;64;55;0
674;1;0;0;64;64;55;1
675;1;0;1;62;62;64;0
676;2;1;0;64;52;62;0
677;0;2;0;65;65;64;0
678;1;0;0;65;65;64;1
679;1;0;1;52;52;65;0
680;2;1;0;44;44;52;0
681;0;2;0;55;63;44;0
682;1;0;0;21;51;55;0
683;2;1;0;21;51;55;1
684;1;0;1;42;42;21;0
685;2;1;0;33;33;42;0
686;0;2;0;55;55;33;0
687;1;0;0;55;55;33;1
688;1;0;1;41;41;55;0
689;2;1;0;51;51;41;0
690;0;2;0;54;54;51;0
691;1;0;0;64;64;54;0
692;2;1;0;64;64;54;1
693;2;1;1;21;21;64;0
694;0;2;0;21;21;64;1
695;0;2;1;52;52;21;0
696;1;0;0;62;32;52;0
697;2;1;0;21;21;62;0
698;0;2;0;21;21;62;1
699;0;2;1;42;42;21;0
700;1;0;0;66;66;42;0
701;2;1;0;66;66;42;1
702;2;1;1;31;31;66;0
703;0;2;0;33;33;31;0
704;1;0;0;66;54;33;0
705;2;1;0;66;54;33;1
706;1;0;1;21;21;66;0
707;2;1;0;21;21;66;1
708;2;1;1;52;52;21;0
709;0;2;0;63;31;52;0
710;1;0;0;63;31;52;1
711;0;2;1;52;52;63;0
712;1;0;0;52;52;63;1
713;1;0;1;41;41;52;0
714;2;1;0;52;52;41;0
715;0;2;0;52;52;41;1
716;0;2;1;43;43;52;0
717;1;0;0;61;61;43;0
718;2;1;0;63;63;61;0
719;0;2;0;22;62;63;0
720;1;0;0;22;62;63;1
721;0;2;1;42;42;22;0
722;1;0;0;11;41;42;0
723;2;1;0;11;41;42;1
724;1;0;1;53;53;11;0
725;2;1;0;11;53;53;0
726;0;2;0;21;32;11;0
727;1;0;0;21;32;11;1
728;0;2;1;42;42;21;0
729;1;0;0;42;42;21;1
730;1;0;1;52;52;42;0
731;2;1;0;52;52;42;1
732;2;1;1;44;44;52;0
733;0;2;0;44;44;52;1
734;0;2;1;52;52;44;0
735;1;0;0;52;52;44;1
736;1;0;1;65;65;52;0
737;2;1;0;55;42;65;0
738;0;2;0;21;64;55;0
739;1;0;0;21;64;55;1
740;0;2;1;64;64;21;0
741;1;0;0;44;44;64;0
742;2;1;0;44;44;64;1
743;2;1;1;62;62;44;0
744;0;2;0;64;61;62;0
745;1;0;0;64;61;62;1
746;0;2;1;31;31;64;0
747;1;0;0;65;65;31;0
748;2;1;0;65;65;31;1
749;2;1;1;63;63;65;0
750;0;2;0;63;63;65;1
751;0;2;1;21;21;63;0
752;1;0;0;21;21;63;1
753;1;0;1;51;51;21;0
754;2;1;0;62;62;51;0
755;0;2;0;21;21;62;0
756;1;0;0;21;21;62;1
757;1;0;1;53;53;21;0
758;2;1;0;22;22;53;0
759;0;2;0;22;22;53;1
760;0;2;1;21;21;22;0
761;1;0;0;21;21;22;1
762;1;0;1;63;63;21;0
763;2;1;0;65;65;63;0
764;0;2;0;65;65;63;1
765;0;2;1;32;32;65;0
766;1;0;0;32;32;65;1
767;1;0;1;21;21;32;0
768;2;1;0;21;21;32;1
769;2;1;1;11;11;21;0
770;0;2;0;11;11;21;1
771;0;2;1;64;64;11;0
772;1;0;0;64;64;11;1
773;1;0;1;41;41;64;0
774;2;1;0;62;62;41;0
775;0;2;0;33;33;62;0
776;1;0;0;66;53;33;0
777;2;1;0;21;62;66;0
778;0;2;0;21;62;66;1
779;2;1;1;32;32;21;0
780;0;2;0;42;42;32;0
781;1;0;0;42;42;32;1
782;1;0;1;64;64;42;0
783;2;1;0;21;32;64;0
784;0;2;0;21;32;64;1
785;2;1;1;31;31;21;0
786;0;2;0;61;61;31;0
787;1;0;0;55;42;61;0
788;2;1;0;21;32;55;0
789;0;2;0;21;32;55;1
790;2;1;1;51;51;21;0
791;0;2;0;65;31;51;0
792;1;0;0;21;41;65;0
793;2;1;0;21;41;65;1
794;1;0;1;64;64;21;0
795;2;1;0;22;41;64;0
796;0;2;0;22;41;64;1
797;2;1;1;41;41;22;0
798;0;2;0;52;52;41;0
799;1;0;0;64;64;52;0
800;2;1;0;11;61;64;0
801;0;2;0;66;31;11;0
802;1;0;0;66;31;11;1
803;0;2;1;41;41;66;0
804;1;0;0;41;41;66;1
805;1;0;1;32;32;41;0
806;2;1;0;32;32;41;1
807;2;1;1;55;55;32;0
808;0;2;0;21;11;55;0
809;1;0;0;21;11;55;1
810;0;2;1;43;43;21;0
811;1;0;0;61;61;43;0
812;2;1;0;64;54;61;0
813;0;2;0;64;54;61;1
814;2;1;1;32;32;64;0
815;0;2;0;51;32;32;0
816;1;0;0;61;61;51;0
817;2;1;0;63;63;61;0
818;0;2;0;64;64;63;0
819;1;0;0;65;65;64;0
820;2;1;0;65;65;64;1
821;2;1;1;64;64;65;0
822;0;2;0;21;21;64;0
823;1;0;0;21;21;64;1
824;1;0;1;63;63;21;0
825;2;1;0;63;63;21;1
826;2;1;1;42;42;63;0
827;0;2;0;42;42;63;1
828;0;2;1;42;42;42;0
829;1;0;0;43;43;42;0
830;2;1;0;53;53;43;0
831;0;2;0;64;64;53;0
832;1;0;0;55;51;64;0
833;2;1;0;55;51;64;1
834;1;0;1;55;55;55;0
835;2;1;0;55;55;55;1
836;2;1;1;52;52;55;0
837;0;2;0;65;42;52;0
838;1;0;0;21;62;65;0
839;2;1;0;21;62;65;1
840;1;0;1;52;52;21;0
841;2;1;0;66;66;52;0
842;0;2;0;21;32;66;0
843;1;0;0;21;32;66;1
844;0;2;1;65;65;21;0
845;1;0;0;65;65;21;1
846;1;0;1;51;51;65;0
847;2;1;0;51;51;65;1
848;2;1;1;32;32;51;0
849;0;2;0;65;65;32;0
850;1;0;0;33;31;65;0
851;2;1;0;55;64;33;0
852;0;2;0;66;43;55;0
853;1;0;0;66;43;55;1
854;0;2;1;61;61;66;0
855;1;0;0;64;51;61;0
856;2;1;0;33;62;64;0
857;0;2;0;55;54;33;0
858;1;0;0;55;54;33;1
859;0;2;1;11;11;55;0
860;1;0;0;44;31;11;0
861;2;1;0;21;64;44;0
